Id,Name,Age,Nationality,Team,Contract,Height,Weight,Preferred Foot,Overall,Potential,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Total Stats,Base Stats,International Reputation
248035,R. Grădinaru,25,Romania,Gaz Metan Mediaş,"
2021 ~ 2025",180cm,77kg,Right,65,67,66,RM,2,"Jul 2, 2021",N/A,€900K,€3K,1764,383,1 
187363,J. González,30,Mexico,Club Universidad Nacional,"
2020 ~ 2021",182cm,82kg,Left,65,66,65,GK,1,"Feb 1, 2020",N/A,€525K,€3K,1110,364,1 
255971,S. Hezze,19,Argentina,Club Atlético Huracán,"
2020 ~ 2022",182cm,77kg,Right,65,81,67,CM,16,"Feb 15, 2020",N/A,€1.8M,€2K,1699,368,1 
259043,M. Samoise,19,Belgium,KAA Gent,"
2020 ~ 2023",180cm,70kg,Right,65,79,66,RM,14,"Sep 25, 2020",N/A,€1.7M,€3K,1580,349,1 
263396,Copete,21,Spain,SD Ponferradina,"
2021 ~ 2024",192cm,73kg,Left,65,73,67,CB,8,"Jun 30, 2021",N/A,€1.5M,€2K,1481,323,1 
199908,F. Brown Forbes,29,Costa Rica,Wisła Kraków,"
2020 ~ 2022",188cm,82kg,Right,65,65,65,ST,0,"Oct 5, 2020",N/A,€725K,€3K,1712,379,1 
247268,S. Higashi,20,Japan,Sanfrecce Hiroshima,"
2018 ~ 2022",180cm,69kg,Left,65,73,67,CAM,8,"Sep 2, 2018",N/A,€1.5M,€2K,1783,386,1 
203237,Yu Sang Hun,32,Korea Republic,FC Seoul,"
2011 ~ 2022",194cm,84kg,Right,65,65,65,GK,0,"Jan 5, 2011",N/A,€350K,€1K,1118,357,1 
206565,J. Walker,28,Scotland,Heart of Midlothian,"
2019 ~ 2022",175cm,70kg,Right,65,65,67,RW,0,"Jun 28, 2019",N/A,€725K,€2K,1785,378,1 
229349,J. Thorniley,24,England,Oxford United,"
Jun 30, 2022 On Loan",180cm,64kg,Left,65,72,67,CB,7,"Jan 1, 2020","Jun 30, 2022",€1.3M,€3K,1547,334,1 
233445,J. Moe,25,Norway,Stabæk Fotball,"
2016 ~ 2022",185cm,75kg,Left,65,68,65,LB,3,"Jan 1, 2016",N/A,€875K,€1K,1621,341,1 
181989,A. Ríos,31,Argentina,San Jose Earthquakes,"
2019 ~ 2021",178cm,78kg,Right,65,65,65,ST,0,"Aug 1, 2019",N/A,€600K,€2K,1794,369,1 
260325,Y. Yamagishi,27,Japan,Avispa Fukuoka,"
2020 ~ 2022",183cm,80kg,Right,65,66,66,ST,1,"Oct 6, 2020",N/A,€825K,€2K,1522,325,1 
201958,E. Ebanks-Landell,28,England,Shrewsbury Town,"
2019 ~ 2022",188cm,88kg,Right,65,66,66,CB,1,"May 29, 2019",N/A,€675K,€3K,1549,340,1 
208614,A. Uryga,27,Poland,Wisła Kraków,"
2021 ~ 2026",191cm,85kg,Right,65,66,66,CB,1,"Jul 1, 2021",N/A,€725K,€2K,1591,332,1 
221926,M. Araz,27,Switzerland,FC Sion,"
2020 ~ 2023",173cm,63kg,Left,65,66,67,LM,1,"Oct 12, 2020",N/A,€825K,€7K,1701,355,1 
222438,Zou Dehai,28,China PR,Beijing Guoan FC,"
2019 ~ 2022",187cm,72kg,Right,65,65,65,GK,0,"Jan 27, 2019",N/A,€500K,€4K,1112,363,1 
230118,M. Fernández,25,Chile,Unión La Calera,"
2021 ~ 2021",173cm,68kg,Right,65,66,65,RM,1,"Feb 25, 2021",N/A,€850K,€1K,1683,369,1 
232166,F. Herbers,27,Germany,Chicago Fire Football Club,"
2019 ~ 2023",183cm,75kg,Right,65,65,66,ST,0,"Feb 12, 2019",N/A,€750K,€2K,1779,377,1 
234726,J. Rodríguez,23,Panama,Real Sporting de Gijón,"
Jun 30, 2022 On Loan",180cm,69kg,Left,65,74,66,LM,9,"Jun 11, 2019","Jun 30, 2022",€1.6M,€5K,1652,364,1 
247014,A. Keita,21,United States,Columbus Crew,"
2019 ~ 2022",189cm,82kg,Left,65,77,67,CB,12,"Jan 22, 2019",N/A,€1.7M,€1K,1520,344,1 
258534,Diego Conde,22,Spain,Getafe CF,"
2021 ~ 2024",187cm,83kg,Right,65,77,65,GK,12,"Jul 7, 2021",N/A,€1.5M,€4K,1095,362,1 
224487,E. Brophy,25,Scotland,St. Mirren,"
2021 ~ 2024",174cm,68kg,Right,65,69,67,ST,4,"Jul 1, 2021",N/A,€1M,€2K,1774,369,1 
225511,C. Trueman,25,England,Birmingham City,"
2014 ~ 2022",186cm,74kg,Right,65,70,65,GK,5,"Jun 23, 2014",N/A,€825K,€4K,1207,366,1 
237799,K. Sugimoto,28,Japan,Yokohama F. Marinos,"
Jan 31, 2022 On Loan",187cm,79kg,Right,65,65,65,ST,0,"Jan 5, 2019","Jan 31, 2022",€725K,€4K,1615,353,1 
242919,T. Sanuç,21,Turkey,Adana Demirspor,"
2018 ~ 2022",188cm,80kg,Right,65,76,67,CB,11,"Jul 31, 2018",N/A,€1.5M,€3K,1513,330,1 
243431,Miguel Rubio,23,Spain,Getafe CF,"
2017 ~ 2023",191cm,86kg,Right,65,75,67,CB,10,"Jul 1, 2017",N/A,€1.5M,€5K,1286,281,1 
183527,J. Spearing,32,England,Tranmere Rovers,"
2020 ~ 2022",171cm,71kg,Right,65,65,65,CDM,0,"Aug 5, 2020",N/A,€475K,€3K,1805,363,1 
253927,L. Martell,26,Venezuela,Metropolitanos de Caracas FC,"
2019 ~ 2022",181cm,77kg,Right,65,66,66,ST,1,"Jul 23, 2019",N/A,€850K,€500,1736,366,1 
254951,L. Ríos,20,Argentina,Club Atlético Banfield,"
2019 ~ 2022",180cm,74kg,Right,65,77,67,CM,12,"Jul 1, 2019",N/A,€1.7M,€3K,1688,360,1 
262376,Higor Meritão,27,Brazil,Club Universidad Nacional,"
2021 ~ 2025",186cm,84kg,Left,65,67,66,CDM,2,"Jul 1, 2021",N/A,€775K,€3K,1682,370,1 
230888,A. O'Neill,22,Australia,Melbourne City FC,"
2020 ~ 2023",178cm,70kg,Right,65,72,67,CAM,7,"Sep 9, 2020",N/A,€1.4M,€3K,1797,388,1 
170472,J. Parr,32,Norway,Strømsgodset IF,"
2016 ~ 2022",182cm,75kg,Left,65,65,65,LB,0,"Jan 13, 2016",N/A,€500K,€1K,1745,375,1 
172520,P. Kanstrup,32,Denmark,SønderjyskE,"
2020 ~ 2022",188cm,81kg,Right,65,65,65,CB,0,"Jan 6, 2020",N/A,€475K,€3K,1673,350,1 
251880,Ș. Baiaram,18,Romania,Universitatea Craiova,"
2019 ~ 2026",185cm,70kg,Right,65,80,67,RM,15,"Jul 1, 2019",N/A,€1.7M,€2K,1539,346,1 
253928,M. Bustillo,25,Venezuela,Metropolitanos de Caracas FC,"
2020 ~ 2022",191cm,85kg,Right,65,70,67,ST,5,"Jan 1, 2020",N/A,€1.1M,€500,1647,344,1 
258536,Cedric Teguía,19,Spain,Atlético de Madrid,"
2020 ~ 2022",180cm,74kg,Left,65,81,66,LM,16,"Jul 1, 2020",N/A,€1.8M,€6K,1829,395,1 
259048,J. Fortelný,22,Czech Republic,AC Sparta Praha,"
2020 ~ 2023",174cm,67kg,Right,65,74,67,CM,9,"Jul 17, 2020",N/A,€1.6M,€500,1732,368,1 
219625,F. Cardozo,26,Argentina,Platense,"
2021 ~ 2022",182cm,81kg,Left,65,68,65,LB,3,"Jul 13, 2021",N/A,€850K,€3K,1547,341,1 
244201,L. Jephcott,21,Wales,Plymouth Argyle,"
2018 ~ 2023",177cm,75kg,Right,65,76,67,ST,11,"Jun 25, 2018",N/A,€1.6M,€3K,1679,358,1 
231402,M. Penney,23,England,Ipswich Town,"
2021 ~ 2023",174cm,64kg,Left,65,72,67,LM,7,"Jul 1, 2021",N/A,€1.4M,€3K,1835,382,1 
236010,C. Herc,22,Slovakia,Grasshopper Club Zürich,"
2021 ~ 2023",185cm,72kg,Right,65,74,69,CAM,9,"Jun 22, 2021",N/A,€1.6M,€3K,1746,376,1 
248810,R. Takao,24,Japan,Gamba Osaka,"
2019 ~ 2022",181cm,67kg,Right,65,69,66,CB,4,"Jan 1, 2019",N/A,€950K,€3K,1530,331,1 
254954,D. Pérez,34,Paraguay,Club River Plate Asunción,"
2020 ~ 2021",180cm,88kg,Left,65,65,65,ST,0,"Jan 1, 2020",N/A,€350K,€500,1460,315,1 
255210,A. Slimane,20,Tunisia,Brøndby IF,"
2019 ~ 2024",188cm,80kg,Right,65,75,67,CAM,10,"Jun 1, 2019",N/A,€1.6M,€3K,1721,373,1 
259818,A. Gutiérrez,21,Peru,Universidad Técnica de Cajamarca,"
2021 ~ 2021",170cm,68kg,Left,65,74,65,LB,9,"Jan 1, 2021",N/A,€1.5M,€500,1528,337,1 
211435,S. Sosa Sánchez,27,Uruguay,Patronato,"
2021 ~ 2021",188cm,80kg,Right,65,66,66,ST,1,"Feb 17, 2021",N/A,€825K,€5K,1456,313,1 
212971,N. Al Mousa,30,Saudi Arabia,Al Ahli,"
2018 ~ 2022",169cm,70kg,Right,65,65,65,CDM,0,"Jun 18, 2018",N/A,€600K,€9K,1723,363,1 
219627,J. Verdugo,24,Chile,CD Huachipato,"
2017 ~ 2022",172cm,65kg,Right,65,71,67,CAM,6,"Jun 14, 2017",N/A,€1.1M,€2K,1687,375,1 
240363,I. Shinozuka,26,Russia,Kashiwa Reysol,"
2021 ~ 2022",177cm,67kg,Right,65,66,65,RM,1,"Jan 9, 2021",N/A,€850K,€3K,1648,358,1 
246763,K. Hoever,19,Netherlands,Wolverhampton Wanderers,"
2020 ~ 2025",183cm,72kg,Right,65,80,65,RWB,15,"Sep 19, 2020",N/A,€1.6M,€8K,1647,352,1 
189163,A. MacDonald,31,Scotland,Gillingham,"
2020 ~ 2022",170cm,72kg,Right,65,65,65,LM,0,"Aug 14, 2020",N/A,€600K,€3K,1893,400,1 
154860,M. Roman,36,Romania,FC Botoşani,"
2019 ~ 2022",173cm,70kg,Right,65,65,65,RW,0,"Sep 2, 2019",N/A,€230K,€3K,1770,371,1 
220908,A. Kawaya,24,Belgium,FC Cartagena,"
2021 ~ 2023",174cm,82kg,Left,65,71,66,LM,6,"Jul 1, 2021",N/A,€1.1M,€2K,1730,374,1 
243180,Y. Goke,22,Japan,Vissel Kobe,"
2018 ~ 2022",183cm,74kg,Right,65,74,66,CAM,9,"Jan 1, 2018",N/A,€1.6M,€2K,1684,365,1 
244460,D. Guidi,25,France,SC Bastia,"
2020 ~ 2022",177cm,75kg,Right,65,70,67,CB,5,"May 19, 2020",N/A,€950K,€2K,1582,340,1 
254444,K. Romay,27,Bolivia,Club Always Ready,"
2016 ~ 2021",172cm,70kg,Right,65,65,65,RW,0,"Jul 5, 2016",N/A,€750K,€500,1745,389,1 
193260,M. Pink,30,Austria,SK Austria Klagenfurt,"
2020 ~ 2023",188cm,87kg,Right,65,65,65,ST,0,"Aug 17, 2020",N/A,€700K,€4K,1512,330,1 
215277,L. Ashcroft,27,Scotland,Dundee FC,"
2020 ~ 2022",183cm,70kg,Right,65,66,66,CB,1,"Jul 23, 2020",N/A,€725K,€2K,1515,327,1 
245997,J. Becerra,23,Colombia,SD Ponferradina,"
Jun 30, 2022 On Loan",182cm,72kg,Right,65,74,67,ST,9,"Aug 25, 2020","Jun 30, 2022",€1.6M,€5K,1643,354,1 
208878,M. Paulissen,28,Netherlands,SC Cambuur,"
2019 ~ 2023",185cm,80kg,Right,65,65,65,CAM,0,"Jul 1, 2019",N/A,€725K,€2K,1758,375,1 
236270,J. Orejuela,28,Ecuador,CS Emelec,"
2020 ~ 2022",179cm,75kg,Right,65,66,65,CDM,1,"Aug 22, 2020",N/A,€700K,€500,1753,379,1 
237294,A. Mallé,23,Mali,Yeni Malatyaspor,"
2021 ~ 2023",177cm,66kg,Left,65,71,66,CAM,6,"Feb 1, 2021",N/A,€1.1M,€3K,1557,337,1 
252910,R. Postema,19,Netherlands,FC Groningen,"
2019 ~ 2024",175cm,75kg,Right,65,79,67,ST,14,"Jul 1, 2019",N/A,€1.7M,€2K,1572,344,1 
259054,Tiago Morais,17,Portugal,Boavista FC,"
2020 ~ 2023",171cm,66kg,Right,65,81,67,CAM,16,"Jul 1, 2020",N/A,€1.8M,€850,1660,342,1 
225519,L. Contin,25,Argentina,Gimnasia y Esgrima La Plata,"
2014 ~ 2022",183cm,78kg,Right,65,70,67,ST,5,"Aug 1, 2014",N/A,€1.1M,€5K,1565,343,1 
236783,K. Lunding,21,Denmark,Heracles Almelo,"
2020 ~ 2023",178cm,69kg,Left,65,74,66,LM,9,"Oct 5, 2020",N/A,€1.6M,€2K,1572,335,1 
255471,Vitor Carvalho,24,Brazil,Gil Vicente FC,"
2020 ~ 2024",183cm,73kg,Right,65,70,68,CDM,5,"Jan 30, 2020",N/A,€1.1M,€2K,1752,376,1 
257007,D. Borkowski,19,Germany,1. FC Nürnberg,"
Jun 30, 2022 On Loan",184cm,74kg,Right,65,79,67,ST,14,"Jun 27, 2020","Jun 30, 2022",€1.7M,€10K,1543,337,1 
262384,P. Greil,24,Austria,SK Austria Klagenfurt,"
2018 ~ 2022",184cm,75kg,Right,65,69,67,CAM,4,"Jul 1, 2018",N/A,€1M,€3K,1736,370,1 
211952,M. Thiel,28,Germany,SV Wehen Wiesbaden,"
2021 ~ 2022",186cm,80kg,Left,65,65,66,LW,0,"Jul 15, 2021",N/A,€725K,€3K,1658,359,1 
221680,N. Hagglund,28,United States,FC Cincinnati,"
2019 ~ 2021",185cm,87kg,Right,65,65,65,CB,0,"Feb 13, 2019",N/A,€625K,€2K,1518,317,1 
176368,Kim Chang Soo,35,Korea Republic,Incheon United FC,"
2021 ~ 2022",179cm,72kg,Right,65,65,65,RB,0,"Jun 30, 2021",N/A,€220K,€1K,1784,377,1 
203249,J. Valencia,26,Ecuador,Brentford,"
2019 ~ 2023",165cm,64kg,Right,65,65,65,LM,0,"Jul 31, 2019",N/A,€775K,€11K,1719,362,1 
204785,M. Mandron,26,France,Crewe Alexandra,"
2020 ~ 2022",191cm,82kg,Left,65,67,67,ST,2,"Aug 1, 2020",N/A,€900K,€3K,1694,364,1 
211953,R. Vollath,31,Germany,Türkgücü München,"
2020 ~ 2022",185cm,83kg,Right,65,65,65,GK,0,"Aug 4, 2020",N/A,€375K,€1K,1037,358,1 
251633,M. Skóraś,21,Poland,Lech Poznań,"
2017 ~ 2023",172cm,64kg,Right,65,78,66,RM,13,"Oct 29, 2017",N/A,€1.8M,€2K,1621,357,1 
258289,J. Sforza,19,Argentina,Newell's Old Boys,"
2020 ~ 2023",180cm,76kg,Left,65,82,67,CM,17,"Aug 1, 2020",N/A,€1.8M,€2K,1702,373,1 
208626,A. Said,28,Italy,Campionii FC Arges,"
2021 ~ 2022",180cm,70kg,Left,65,65,65,ST,0,"Jul 27, 2021",N/A,€725K,€3K,1650,362,1 
243698,L. Meisl,22,Austria,SV Ried,"
2020 ~ 2022",184cm,80kg,Right,65,73,67,CB,8,"Sep 1, 2020",N/A,€1.5M,€2K,1403,302,1 
255218,V. Guzmán,19,Mexico,Club Tijuana,"
2020 ~ 2022",181cm,75kg,Right,65,81,67,CB,16,"Jan 1, 2020",N/A,€1.7M,€3K,1555,341,1 
259570,F. Orozco,19,Argentina,Club Atlético Lanús,"
2020 ~ 2023",168cm,61kg,Right,65,84,66,RM,19,"Jan 5, 2020",N/A,€1.8M,€3K,1547,342,1 
260082,Jesús Vázquez,18,Spain,Valencia CF,"
2020 ~ 2025",182cm,77kg,Left,65,79,65,LB,14,"Jul 1, 2020",N/A,€1.6M,€2K,1649,354,1 
240627,A. Anastasio,24,Italy,AC Monza,"
2019 ~ 2023",180cm,73kg,Left,65,69,66,LWB,4,"Jul 23, 2019",N/A,€950K,€1K,1743,368,1 
241139,B. Hansen,27,Denmark,FK Haugesund,"
2019 ~ 2021",189cm,75kg,Right,65,68,67,CB,3,"Mar 19, 2019",N/A,€800K,€1K,1421,319,1 
196339,M. Titsch Rivero,31,Germany,Hallescher FC,"
2020 ~ 2022",182cm,76kg,Left,65,65,66,CDM,0,"Aug 26, 2020",N/A,€575K,€1K,1743,370,1 
205044,S. Maier,27,Germany,Türkgücü München,"
2021 ~ 2022",179cm,68kg,Right,65,65,65,CAM,0,"Jan 20, 2021",N/A,€750K,€2K,1712,350,1 
212980,B. Dabanlı,31,Germany,SC Rheindorf Altach,"
2020 ~ 2022",190cm,88kg,Right,65,65,65,CB,0,"Jan 7, 2020",N/A,€500K,€3K,1433,310,1 
215028,F. Montero,32,Argentina,Club Atlético Sarmiento,"
2021 ~ 2022",167cm,68kg,Right,65,65,66,CDM,0,"Feb 2, 2021",N/A,€550K,€3K,1815,382,1 
215540,G. Rólantsson,28,Faroe Islands,Odds BK,"
2021 ~ 2022",187cm,82kg,Right,65,65,65,RB,0,"Feb 11, 2021",N/A,€650K,€2K,1760,389,1 
225013,M. Čovilo,35,Bosnia and Herzegovina,FC Lugano,"
2018 ~ 2022",193cm,87kg,Right,65,65,68,CB,0,"Aug 30, 2018",N/A,€200K,€2K,1622,335,1 
178421,C. Cortés,37,Chile,Club Deportivo Palestino,"
2018 ~ 2021",179cm,70kg,Left,65,65,66,CAM,0,"Jan 11, 2018",N/A,€230K,€1K,1701,358,1 
246005,J. King,20,Australia,Sydney FC,"
2018 ~ 2022",180cm,78kg,Left,65,77,65,LB,12,"Sep 11, 2018",N/A,€1.6M,€2K,1561,348,1 
188917,J. Skjelvik,29,Norway,Odense Boldklub,"
2021 ~ 2023",183cm,77kg,Left,65,65,65,LB,0,"Jan 7, 2021",N/A,€625K,€4K,1741,375,1 
204278,David Simón,31,Spain,FC Cartagena,"
2020 ~ 2022",179cm,76kg,Right,65,65,65,RB,0,"Sep 2, 2020",N/A,€525K,€2K,1732,369,1 
204790,S. Auer,30,Austria,FC Flyeralarm Admira,"
2020 ~ 2022",176cm,74kg,Right,65,65,65,CDM,0,"Sep 28, 2020",N/A,€600K,€3K,1750,371,1 
210422,K. Kamiński,30,Poland,Wisła Płock,"
2020 ~ 2024",191cm,81kg,Right,65,65,65,GK,0,"Feb 6, 2020",N/A,€475K,€1K,1099,363,1 
218614,Clésio,26,Mozambique,Clube Sport Marítimo,"
2021 ~ 2023",175cm,67kg,Right,65,67,69,RM,2,"Aug 11, 2021",N/A,€800K,€3K,1830,386,1 
229878,C. Lattanzio,23,Argentina,Club Atlético Central Córdoba,"
Dec 31, 2021 On Loan",174cm,77kg,Left,65,71,66,LM,6,"Nov 24, 2017","Dec 31, 2021",€1.1M,€3K,1695,362,1 
239606,L. Scherff,24,Germany,F.C. Hansa Rostock,"
2015 ~ 2023",175cm,70kg,Left,65,69,66,LWB,4,"Jan 1, 2015",N/A,€950K,€2K,1760,379,1 
243702,D. Spence,20,England,Middlesbrough,"
2018 ~ 2022",184cm,71kg,Right,65,79,65,RB,14,"Jul 1, 2018",N/A,€1.6M,€5K,1524,345,1 
260086,Alex Millán,21,Spain,Villarreal CF,"
2020 ~ 2022",182cm,74kg,Right,65,75,67,ST,10,"Jul 1, 2020",N/A,€1.6M,€6K,1586,336,1 
216823,V. Vermeij,26,Netherlands,SC Freiburg II,"
2021 ~ 2026",196cm,88kg,Right,65,66,66,ST,1,"Jul 1, 2021",N/A,€850K,€2K,1519,321,1 
229367,S. Humphrys,23,England,Wigan Athletic,"
2021 ~ 2024",185cm,91kg,Right,65,71,67,ST,6,"Jul 9, 2021",N/A,€1.1M,€2K,1700,363,1 
236279,I. Conté,25,Guinea,Chamois Niortais Football Club,"
2019 ~ 2023",191cm,82kg,Right,65,70,67,CB,5,"Jul 29, 2019",N/A,€950K,€2K,1557,337,1 
173815,M. Bostwick,33,England,Burton Albion,"
2020 ~ 2022",193cm,89kg,Right,65,65,65,CB,0,"Aug 5, 2020",N/A,€350K,€2K,1573,330,1 
254711,E. Zaracho,31,Paraguay,Club Nacional,"
2019 ~ 2021",179cm,75kg,Right,65,65,65,CM,0,"Jan 1, 2019",N/A,€575K,€500,1643,353,1 
248056,M. Briceag,29,Romania,FC Voluntari,"
2021 ~ 2022",174cm,79kg,Left,65,65,65,LB,0,"Jul 5, 2021",N/A,€625K,€2K,1677,370,1 
258040,G. Papanikolaou,22,Greece,Raków Częstochowa,"
2020 ~ 2025",182cm,73kg,Right,65,68,67,CM,3,"Aug 11, 2020",N/A,€1M,€2K,1793,388,1 
209401,D. Anderson,26,Netherlands,Lazio,"
2018 ~ 2023",174cm,70kg,Right,65,66,66,RWB,1,"Aug 3, 2018",N/A,€850K,€12K,1707,369,1 
232697,L. Geminiani,30,Argentina,Patronato,"
2020 ~ 2021",172cm,65kg,Right,65,65,65,RB,0,"Aug 16, 2020",N/A,€625K,€4K,1553,342,1 
235769,O. Dale,22,England,Crewe Alexandra,"
2016 ~ 2022",175cm,65kg,Right,65,72,67,RM,7,"Mar 10, 2016",N/A,€1.5M,€3K,1620,354,1 
236281,F. Negri,26,Argentina,Newell's Old Boys,"
2021 ~ 2021",174cm,76kg,Left,65,66,65,LM,1,"Mar 8, 2021",N/A,€850K,€4K,1686,362,1 
238329,L. Pizarro,23,Argentina,Godoy Cruz,"
2017 ~ 2022",186cm,75kg,Right,65,71,66,RM,6,"Apr 8, 2017",N/A,€1.1M,€3K,1715,379,1 
239353,N. Bakboord,22,Netherlands,Heracles Almelo,"
2019 ~ 2022",177cm,74kg,Right,65,72,65,RB,7,"Jul 1, 2019",N/A,€1.4M,€2K,1623,356,1 
190457,K. Tokstad,29,Norway,Strømsgodset IF,"
2016 ~ 2022",185cm,84kg,Right,65,65,65,RW,0,"Aug 17, 2016",N/A,€700K,€2K,1794,387,1 
260089,A. González,24,Venezuela,Metropolitanos de Caracas FC,"
2020 ~ 2022",181cm,78kg,Right,65,70,67,CB,5,"Jan 13, 2020",N/A,€975K,€500,1492,312,1 
208122,V. Agardius,31,Sweden,IFK Norrköping,"
2021 ~ 2022",181cm,78kg,Left,65,65,65,CB,0,"Feb 9, 2021",N/A,€500K,€2K,1647,357,1 
192250,M. Jurman,31,Australia,Newcastle Jets,"
2021 ~ 2023",191cm,87kg,Left,65,65,65,CB,0,"Jul 1, 2021",N/A,€500K,€900,1499,325,1 
260090,L. González,28,Venezuela,Metropolitanos de Caracas FC,"
2020 ~ 2021",169cm,65kg,Right,65,65,65,CM,0,"Jan 30, 2020",N/A,€725K,€500,1673,360,1 
262138,C. Lukeba,18,France,Olympique Lyonnais,"
2021 ~ 2024",184cm,73kg,Left,65,80,67,CB,15,"Jul 1, 2021",N/A,€1.6M,€4K,1568,338,1 
225531,D. Van den Buijs,25,Belgium,K Beerschot VA,"
2020 ~ 2023",188cm,74kg,Left,65,70,67,CB,5,"Jul 7, 2020",N/A,€950K,€3K,1733,358,1 
241659,S. Odey,23,Nigeria,KRC Genk,"
2019 ~ 2024",182cm,78kg,Right,65,72,67,ST,7,"Jul 1, 2019",N/A,€1.4M,€4K,1619,359,1 
221692,C. Bishop,24,England,Accrington Stanley,"
2019 ~ 2022",183cm,72kg,Right,65,70,67,ST,5,"Jul 13, 2019",N/A,€1.1M,€2K,1655,356,1 
225532,I. Cissé,25,France,USL Dunkerque,"
2020 ~ 2026",185cm,70kg,Right,65,70,67,CB,5,"Jul 11, 2020",N/A,€950K,€2K,1695,361,1 
226044,R. Vargas,26,Bolivia,Club Deportivo Jorge Wilstermann,"
2021 ~ 2021",169cm,65kg,Right,65,66,67,RM,1,"Jan 15, 2021",N/A,€850K,€500,1632,335,1 
236028,Javi Díaz,24,Spain,Sevilla FC,"
2018 ~ 2022",182cm,75kg,Right,65,73,65,GK,8,"Jul 1, 2018",N/A,€1.4M,€4K,1180,381,1 
252924,S. Pinna,23,Italy,Cagliari,"
2019 ~ 2022",172cm,68kg,Right,65,73,65,RB,8,"Jul 1, 2019",N/A,€1.5M,€6K,1581,337,1 
254204,P. Reyna,19,Peru,FBC Melgar,"
2019 ~ 2021",180cm,70kg,Left,65,74,65,LB,9,"Jan 1, 2019",N/A,€1.5M,€500,1602,345,1 
256764,C. Bağ,30,Turkey,GZT Giresunspor,"
2020 ~ 2022",179cm,71kg,Right,65,65,65,LM,0,"Oct 11, 2020",N/A,€700K,€4K,1567,337,1 
204541,G. Carmona,35,Peru,Sport Huancayo,"
2020 ~ 2021",187cm,94kg,Right,65,65,65,RB,0,"Jan 1, 2020",N/A,€220K,€500,1565,347,1 
220669,F. Okenabirhie,25,England,Doncaster Rovers,"
2020 ~ 2022",178cm,74kg,Right,65,70,67,ST,5,"Jan 30, 2020",N/A,€1.1M,€4K,1715,366,1 
223997,R. Gergel,33,Slovakia,Bruk-Bet Termalica Nieciecza,"
2016 ~ 2023",180cm,77kg,Right,65,65,65,ST,0,"Aug 31, 2016",N/A,€450K,€3K,1732,372,1 
235005,O. Kakabadze,26,Georgia,Cracovia,"
2021 ~ 2024",186cm,79kg,Right,65,66,65,RB,1,"Jul 1, 2021",N/A,€775K,€3K,1754,382,1 
208894,F. Bednarek,28,Poland,Lech Poznań,"
2020 ~ 2022",188cm,81kg,Right,65,65,65,GK,0,"Jul 20, 2020",N/A,€500K,€2K,1153,366,1 
222206,J. Correa,27,France,Grenoble Foot 38,"
2021 ~ 2026",171cm,68kg,Right,65,66,66,ST,1,"Aug 5, 2021",N/A,€825K,€2K,1675,354,1 
231678,R. Tongyik,24,Australia,Central Coast Mariners,"
2019 ~ 2022",185cm,80kg,Right,65,69,67,CB,4,"May 15, 2019",N/A,€925K,€750,1411,326,1 
237310,D. Mitchell,24,England,Blackpool,"
2020 ~ 2022",181cm,71kg,Left,65,70,67,LM,5,"Sep 4, 2020",N/A,€1M,€3K,1814,385,1 
242686,M. Breij,24,Netherlands,SC Cambuur,"
2020 ~ 2022",181cm,72kg,Right,65,69,67,CAM,4,"Jan 1, 2020",N/A,€1M,€2K,1672,355,1 
245758,Itaitinga,22,Brazil,FC Sion,"
2018 ~ 2023",181cm,84kg,Right,65,75,68,ST,10,"Aug 26, 2018",N/A,€1.6M,€6K,1629,348,1 
226815,A. Dia,28,United States,Sporting Kansas City,"
2020 ~ 2021",178cm,68kg,Left,65,65,65,LB,0,"Jan 10, 2020",N/A,€650K,€2K,1690,361,1 
232447,Y. Rokutan,34,Japan,Yokohama FC,"
2021 ~ 2022",188cm,80kg,Right,65,65,65,GK,0,"Jan 9, 2021",N/A,€120K,€1K,1009,346,1 
254719,C. Nuñez,25,Paraguay,Club Nacional,"
2019 ~ 2021",180cm,78kg,Right,65,72,67,CB,7,"Jan 1, 2019",N/A,€1.3M,€500,1479,325,1 
203264,S. Wootton,29,England,Morecambe,"
2021 ~ 2022",188cm,78kg,Right,64,64,64,CB,0,"Aug 10, 2021",N/A,€500K,€2K,1462,314,1 
212736,B. Kwiecień,27,Poland,Jagiellonia Białystok,"
2017 ~ 2022",189cm,88kg,Right,64,67,67,CB,3,"Jul 27, 2017",N/A,€675K,€2K,1664,362,1 
217088,R. Blanco,39,Venezuela,Academia Puerto Cabello,"
2021 ~ 2026",185cm,80kg,Right,64,64,64,ST,0,"Feb 10, 2021",N/A,€200K,€500,1522,313,1 
232704,T. Ominami,23,Japan,Kashiwa Reysol,"
2020 ~ 2022",184cm,76kg,Right,64,69,66,CB,5,"Jan 4, 2020",N/A,€800K,€2K,1478,335,1 
234496,O. Bogle,27,England,Doncaster Rovers,"
2021 ~ 2022",190cm,80kg,Left,64,64,64,ST,0,"Jan 29, 2021",N/A,€625K,€3K,1568,337,1 
236800,I. Angulo,22,Colombia,Portimonense SC,"
2021 ~ 2022",179cm,66kg,Right,64,70,64,RW,6,"Jul 28, 2021",N/A,€950K,€2K,1605,344,1 
176384,M. Gostomski,32,Poland,Górnik Łęczna,"
2020 ~ 2023",195cm,90kg,Right,64,64,64,GK,0,"Aug 11, 2020",N/A,€300K,€950,1117,347,1 
