Id,Name,Age,Nationality,Team,Height,Weight,Overall,Potential,Best position,Value,Wage,International Reputation
220531,I. Łasicki,26,Poland,Pogoń Szczecin,184cm,70kg,63,65,CB,€525K,€2K,1 
231539,N. Andereggen,21,Argentina,Unión de Santa Fe,176cm,75kg,63,74,ST,€1.1M,€2K,1 
238195,V. Jónsson,27,Iceland,Sandefjord Fotball,184cm,75kg,63,63,RW,€500K,€1K,1 
242291,K. Brünker,27,Germany,1. FC Magdeburg,190cm,78kg,63,64,ST,€550K,€1K,1 
237428,S. Nakahara,27,Japan,Vegalta Sendai,177cm,68kg,63,64,RM,€550K,€1K,1 
242292,R. Pollero,24,Uruguay,FC Zürich,185cm,85kg,63,70,ST,€975K,€4K,1 
243572,M. Villa,24,Uruguay,Girona FC,184cm,75kg,63,70,RB,€925K,€2K,1 
263285,M. Hlavatý,23,Czech Republic,FC Viktoria Plzeň,170cm,64kg,63,70,CAM,€950K,€500,1 
11381,M. Gilks,39,Scotland,Bolton Wanderers,185cm,81kg,63,63,GK,€50K,€1K,1 
209526,S. Kavanagh,27,Republic of Ireland,Shamrock Rovers,175cm,62kg,63,64,LWB,€500K,€850,1 
222582,Kim Young Bin,29,Korea Republic,Gangwon FC,184cm,79kg,63,64,CB,€450K,€2K,1 
227446,K. van Veen,30,Netherlands,Motherwell,185cm,90kg,63,63,ST,€475K,€2K,1 
232822,R. Uehara,24,Japan,Vegalta Sendai,174cm,66kg,63,68,RM,€725K,€1K,1 
234614,L. Lumeka,22,England,ESTAC Troyes,170cm,71kg,63,74,CAM,€1.1M,€4K,1 
260214,T. Suzuki,24,Japan,Tokushima Vortis,168cm,64kg,63,68,RM,€675K,€900,1 
222583,T. James,25,Wales,Leyton Orient,180cm,75kg,63,68,RWB,€650K,€3K,1 
232567,K. Ono,31,Japan,Shonan Bellmare,180cm,76kg,63,63,CB,€325K,€1K,1 
236663,E. Balcombe,21,England,Burton Albion,190cm,92kg,63,74,GK,€925K,€5K,1 
226424,L. Garnier,38,Argentina,Club Atlético Sarmiento,172cm,73kg,63,63,RB,€110K,€2K,1 
228216,O. Fisher,29,Jamaica,LA Galaxy,175cm,70kg,63,63,RB,€425K,€2K,1 
240248,R. Hutton,22,England,Barrow,175cm,72kg,63,72,RWB,€1M,€2K,1 
242040,O. Skarsem,22,Norway,Rosenborg BK,178cm,67kg,63,72,CAM,€1.1M,€2K,1 
244088,M. Shinada,21,Japan,FC Tokyo,180cm,69kg,63,70,CM,€975K,€2K,1 
186488,Li Shuai,38,China PR,Shanghai Shenhua FC,193cm,88kg,63,63,GK,€50K,€2K,1 
255352,F. Lo Celso,21,Argentina,Rosario Central,178cm,70kg,63,77,CAM,€1.2M,€3K,1 
258936,L. Hornicek,18,Czech Republic,SC Braga,197cm,93kg,63,73,GK,€875K,€500,1 
246649,F. Marchwiński,19,Poland,Lech Poznań,185cm,72kg,63,78,CAM,€1.1M,€1K,1 
254841,K. Kurokawa,24,Japan,Gamba Osaka,173cm,70kg,63,68,LWB,€675K,€2K,1 
193913,A. Bhattacharya,31,India,ATK Mohun Bagan FC,187cm,85kg,63,63,GK,€250K,€650,1 
194937,T. Parkes,29,England,Livingston FC,191cm,79kg,63,63,CB,€400K,€2K,1 
261753,K. Nagera,19,France,SC Bastia,177cm,65kg,63,80,ST,€1.3M,€8K,1 
244858,N. Hahn,20,Austria,FK Austria Wien,176cm,69kg,63,73,CDM,€1M,€3K,1 
251002,S. Conteh,24,Germany,1. FC Magdeburg,178cm,72kg,63,66,RW,€650K,€1K,1 
254586,A. Marinelli,22,Argentina,Rosario Central,174cm,70kg,63,75,LM,€1.2M,€3K,1 
216699,G. Zelalem,24,United States,New York City FC,180cm,70kg,63,69,CAM,€750K,€2K,1 
235643,Félix Mathaus,26,Cape Verde Islands,Gaz Metan Mediaş,184cm,78kg,63,66,CB,€550K,€2K,1 
239995,P. López,23,Mexico,Pachuca,170cm,67kg,63,72,CAM,€1.1M,€3K,1 
262780,D. Cicek,28,Germany,TSV Havelse,172cm,68kg,63,63,CAM,€475K,€600,1 
216444,M. Gouaida,28,Tunisia,SV Waldhof Mannheim 07,178cm,72kg,63,63,LM,€475K,€1K,1 
246396,L. Sánchez,20,Colombia,América de Cali,175cm,76kg,63,76,CAM,€1.2M,€800,1 
257916,M. Schroers,19,Germany,Borussia Mönchengladbach,180cm,70kg,63,75,ST,€1.1M,€3K,1 
262525,L. McCowan,23,Scotland,Dundee FC,177cm,76kg,63,70,LM,€975K,€2K,1 
263549,E. Utkus,21,Lithuania,KSV Cercle Brugge,190cm,77kg,63,76,CB,€1.1M,€2K,1 
257917,S. Christiansen,20,Norway,Borussia Mönchengladbach,185cm,75kg,63,74,CM,€1M,€4K,1 
199294,D. Meza Colli,32,Paraguay,Campionii FC Arges,179cm,71kg,63,63,CDM,€325K,€2K,1 
219518,P. Becker,28,Argentina,Club Atlético Aldosivi,173cm,72kg,63,63,CAM,€475K,€3K,1 
241534,S. McLoughlin,24,Republic of Ireland,Hull City,191cm,74kg,63,70,CB,€900K,€2K,1 
243838,N. Burkart,21,Switzerland,Sport-Club Freiburg,175cm,67kg,63,75,ST,€1.2M,€5K,1 
248702,J. Castro,29,Mexico,Club Atlético de San Luis,165cm,69kg,63,63,RM,€475K,€4K,1 
257150,P. Steinwender,24,Germany,SC Paderborn 07,181cm,73kg,63,66,ST,€650K,€3K,1 
170879,S. MacDonald,33,Wales,Crewe Alexandra,185cm,72kg,63,63,CDM,€240K,€2K,1 
247679,V. Boniface,20,Nigeria,FK Bodø/Glimt,193cm,85kg,63,73,ST,€1.1M,€1K,1 
254847,T. Yamakawa,23,Japan,Vissel Kobe,185cm,79kg,63,68,CB,€675K,€2K,1 
255871,T. Fujii,22,Japan,Sanfrecce Hiroshima,173cm,65kg,63,70,RM,€975K,€2K,1 
191871,Lee Yong Rae,35,Korea Republic,Daegu FC,175cm,71kg,63,63,CM,€190K,€1K,2 
257407,R. Lozano,23,Argentina,Club Atlético Huracán,179cm,79kg,63,71,RWB,€1M,€2K,1 
213376,J. Hanson,25,England,Oxford United,178cm,79kg,63,67,CB,€625K,€2K,1 
232064,M. Tumminello,22,Italy,Atalanta,180cm,76kg,63,71,ST,€1.1M,€8K,1 
172928,C. Lines,35,England,Stevenage,188cm,79kg,63,63,CM,€190K,€2K,1 
243840,L. O'Connor,20,Republic of Ireland,Celtic,178cm,75kg,63,72,RB,€1M,€7K,1 
180352,R. Finn,33,Republic of Ireland,Shamrock Rovers,185cm,71kg,63,63,RWB,€250K,€850,1 
256128,Jony Álamo,19,Spain,Elche CF,175cm,64kg,63,79,CDM,€1.2M,€2K,1 
259456,S. Czyż,19,Poland,Warta Poznań,176cm,76kg,63,75,CAM,€1.1M,€550,1 
205441,B. Bertrand,29,France,Pau FC,186cm,76kg,63,64,GK,€375K,€1K,1 
243585,G. Bazunu,19,Republic of Ireland,Portsmouth,189cm,78kg,63,83,GK,€1.2M,€900,1 
238210,B. Bye,31,Norway,Kristiansund BK,186cm,83kg,63,63,ST,€400K,€1K,1 
250754,N. Shinton,20,Belgium,Club Brugge KV,194cm,78kg,63,77,GK,€1M,€2K,1 
254594,J. Rodríguez,22,Mexico,Club Universidad Nacional,177cm,64kg,63,72,LWB,€1M,€2K,1 
226179,M. Sauer,27,Germany,MSV Duisburg,177cm,70kg,63,63,RB,€475K,€2K,1 
236675,K. Jakob,23,Germany,FC Augsburg,183cm,72kg,63,70,LWB,€925K,€4K,1 
240259,M. Merghem,23,France,En Avant de Guingamp,185cm,75kg,63,69,CAM,€750K,€2K,1 
244867,J. Andrésson,19,Iceland,Morecambe,194cm,82kg,63,75,GK,€1M,€2K,1 
257411,S. Benchamma,21,France,Chamois Niortais Football Club,185cm,71kg,63,74,CAM,€1M,€1K,1 
263556,Rodrigo Guth,20,Brazil,N.E.C. Nijmegen,191cm,79kg,63,72,CB,€975K,€6K,1 
205956,C. Dunne,28,Republic of Ireland,St. Mirren,188cm,86kg,63,63,CB,€425K,€2K,1 
230532,A. Al Zain,29,Saudi Arabia,Al Raed,182cm,65kg,63,63,LM,€475K,€5K,1 
237188,N. Bishop,21,England,Mansfield Town,185cm,72kg,63,77,GK,€1M,€9K,1 
202117,M. Haakenstad,27,Norway,Sandefjord Fotball,183cm,73kg,63,64,RB,€500K,€1K,1 
238981,T. Schwede,27,Germany,F.C. Hansa Rostock,182cm,73kg,63,64,LM,€500K,€2K,1 
245125,P. Plewka,21,Poland,Wisła Kraków,174cm,66kg,63,73,CDM,€1M,€1K,1 
260741,M. Horvat,22,Croatia,TSV Egger Glas Hartberg,180cm,80kg,63,69,CB,€700K,€2K,1 
262790,M. Deijl,23,Netherlands,Go Ahead Eagles,181cm,71kg,63,69,CB,€700K,€2K,1 
220038,H. McGahey,25,England,Oldham Athletic,187cm,85kg,63,67,CB,€600K,€3K,1 
238726,G. Marcussen,23,Denmark,Silkeborg IF,179cm,70kg,63,71,RM,€1.1M,€2K,1 
240262,J. Brimmer,23,Australia,Melbourne Victory,169cm,68kg,63,68,CM,€725K,€2K,1 
221831,Shin Chang Moo,28,Korea Republic,Gangwon FC,170cm,67kg,63,63,CAM,€475K,€2K,1 
239495,R. Watanabe,24,Japan,FC Tokyo,175cm,70kg,63,67,RM,€700K,€2K,1 
242055,A. Ståhl,26,Sweden,IK Sirius,187cm,75kg,63,64,LM,€575K,€1K,1 
254087,R. Juárez,20,Mexico,Puebla FC,182cm,81kg,63,77,CB,€1.1M,€1K,1 
257415,J. Cooper,25,Northern Ireland,Oxford United,180cm,70kg,63,66,RM,€625K,€3K,1 
259975,D. Pereira,25,Uruguay,Montevideo City Torque,179cm,63kg,63,66,RM,€625K,€500,1 
152456,S. Brown,36,England,Exeter City,188cm,87kg,63,63,GK,€50K,€1K,1 
222600,Lee Tae Hee,26,Korea Republic,Incheon United FC,188cm,87kg,63,68,GK,€550K,€950,1 
242312,A. Adam,26,Saudi Arabia,Al Nassr,178cm,72kg,63,66,ST,€625K,€8K,1 
260232,I. Šaranić,18,Croatia,Dinamo Zagreb,185cm,76kg,63,84,CAM,€1.5M,€500,1 
263049,P. Pomer,23,Austria,SV Ried,180cm,70kg,63,70,CAM,€975K,€2K,1 
264073,E. Mala,22,Albania,GZT Giresunspor,173cm,72kg,63,72,RM,€1.1M,€3K,1 
201353,J. Kempin,28,United States,D.C. United,185cm,78kg,63,64,GK,€375K,€1K,1 
169609,J. Grounds,33,England,Exeter City,185cm,87kg,63,63,CB,€230K,€3K,1 
258185,Luis Carbonell,18,Spain,Real Zaragoza,169cm,67kg,63,81,ST,€1.2M,€1K,1 
259209,M. Bajamich,21,Argentina,Houston Dynamo,178cm,75kg,63,75,RW,€1.2M,€2K,1 
212106,D. Connolly,26,Republic of Ireland,Northampton Town,176cm,69kg,63,64,RW,€575K,€4K,1 
213642,J. Wilson,25,England,Port Vale,183cm,73kg,63,66,ST,€650K,€3K,1 
185226,K. Watson,31,Scotland,Ross County FC,184cm,78kg,63,63,CB,€325K,€2K,1 
263563,Saulo Mineiro,24,Brazil,Yokohama FC,184cm,85kg,63,67,ST,€700K,€1K,1 
207499,T. Boere,28,Netherlands,SC Cambuur,183cm,78kg,63,63,ST,€500K,€2K,1 
251787,M. Kocić,31,Slovenia,AFC Chindia Târgoviște,177cm,73kg,63,63,LB,€350K,€2K,1 
221836,Koo Dae Young,29,Korea Republic,Suwon Samsung Bluewings,177cm,72kg,63,63,RWB,€425K,€1K,1 
241036,G. Marsh,22,England,AFC Wimbledon,178cm,68kg,63,74,RB,€1M,€2K,1 
182156,G. Bolger,32,Republic of Ireland,Sligo Rovers,184cm,80kg,63,63,CDM,€325K,€650,1 
253836,P. Zubczuk,26,Peru,Club Universitario de Deportes,188cm,80kg,63,66,GK,€475K,€500,1 
258700,M. Godoy,19,Argentina,Argentinos Juniors,172cm,68kg,63,80,ST,€1.3M,€2K,1 
253325,R. Champang,27,Ecuador,Club Social y Deportivo Macará,178cm,68kg,63,63,LM,€500K,€500,1 
189325,C. Telo,31,Sweden,IFK Norrköping,172cm,72kg,63,63,LB,€350K,€1K,1 
261261,J. Giani,22,Argentina,Newell's Old Boys,180cm,69kg,63,71,RM,€1.1M,€3K,1 
228238,J. Gundersen,25,Norway,Tromsø IL,186cm,82kg,63,69,CB,€675K,€1K,1 
238990,S. Lavery,22,Northern Ireland,Blackpool,182cm,73kg,63,72,ST,€1.1M,€3K,1 
239502,W. Bianda,21,France,Roma,185cm,82kg,63,70,CB,€900K,€6K,1 
243598,S. Lambèse,25,Haiti,US Quevilly Rouen Métropole,171cm,72kg,63,67,RB,€625K,€1K,1 
248718,J. Iredale,25,Australia,Cambridge United,184cm,70kg,63,68,LB,€650K,€2K,1 
204175,J. Al-Hazaimeh,29,Germany,SV Meppen,194cm,78kg,63,63,CB,€400K,€650,1 
242319,E. Zehir,23,Germany,Antalyaspor,183cm,78kg,63,68,CB,€675K,€3K,1 
111503,C. Ben Saada,37,Tunisia,SC Bastia,176cm,72kg,63,63,RM,€160K,€1K,1 
252047,Y. Bilingi,22,France,En Avant de Guingamp,180cm,70kg,63,70,CB,€925K,€2K,1 
255887,B. Bodily,23,United States,Portland Timbers,175cm,68kg,63,69,LM,€750K,€2K,1 
238736,R. Dadashov,22,Azerbaijan,CD Tondela,186cm,81kg,63,74,ST,€1.1M,€13K,1 
264081,Pablo Gálvez,19,Spain,RCD Mallorca,185cm,78kg,63,78,ST,€1.1M,€3K,1 
235665,H. Martínez,23,Colombia,Junior FC,185cm,73kg,63,74,CB,€1M,€600,1 
237713,R. César,27,Uruguay,Guayaquil City FC,180cm,70kg,63,63,ST,€525K,€500,1 
253329,C. Espinoza,32,Ecuador,Club Social y Deportivo Macará,183cm,77kg,63,63,GK,€240K,€500,1 
255377,S. Jasper,20,England,Colchester United,172cm,71kg,63,78,RM,€1.2M,€8K,1 
232082,A. Tarbell,27,United States,Austin FC,191cm,88kg,63,65,GK,€450K,€1K,1 
232338,Han Hee Hoon,30,Korea Republic,GwangJu FC,183cm,78kg,63,63,CB,€400K,€1K,1 
239506,S. Hughes,24,England,Leicester City,187cm,80kg,63,70,CB,€900K,€12K,1 
242322,M. Miller,25,England,Rotherham United,178cm,70kg,63,66,ST,€625K,€3K,1 
252562,K. Apostolakis,22,Greece,APOEL Nicosia FC,178cm,74kg,63,70,RB,€925K,€500,1 
258194,D. Duarte,19,Paraguay,Club Olimpia,176cm,78kg,63,79,ST,€1.3M,€500,1 
171923,S. Foley,34,Republic of Ireland,Tranmere Rovers,183cm,74kg,63,63,CM,€220K,€2K,1 
255123,A. Martínez,27,Venezuela,Deportivo La Guaira FC,186cm,86kg,63,64,CB,€475K,€500,1 
258451,E. Cornelisse,19,Netherlands,Vitesse,178cm,65kg,63,77,CB,€1.1M,€2K,1 
201364,Forniés,30,Spain,AD Alcorcón,177cm,71kg,63,63,LB,€425K,€2K,1 
205972,R. Bentancourt,28,Uruguay,Club Atlético Peñarol,186cm,74kg,63,63,ST,€500K,€500,1 
233876,William de Amorim,29,Brazil,FC Academica Clinceni,180cm,67kg,63,63,LM,€475K,€2K,1 
241812,L. Kramer,21,Netherlands,Viborg FF,192cm,86kg,63,72,CB,€1M,€2K,1 
216981,G. Kastaneer,25,Curacao,PEC Zwolle,185cm,85kg,63,66,ST,€625K,€2K,1 
221845,Han Rongze,28,China PR,Shandong Taishan,190cm,80kg,63,64,GK,€375K,€3K,1 
234645,N. McGinley,24,England,Motherwell,191cm,75kg,63,64,LB,€550K,€1K,1 
238997,D. Desprez,22,France,Paris FC,190cm,83kg,63,74,GK,€925K,€1K,1 
242325,M. Edjouma,24,Morocco,FC Botoşani,191cm,88kg,63,65,CB,€550K,€2K,1 
243349,D. Levitt,20,Wales,,181cm,74kg,63,78,CAM,€0,€0,1 
200086,M. Jankowski,31,Poland,PGE FKS Stal Mielec,181cm,68kg,63,63,ST,€400K,€1K,1 
244118,D. Bertrand,28,France,AS Nancy Lorraine,176cm,65kg,63,63,LW,€475K,€2K,1 
182422,Zhang Lu,33,China PR,Shenzhen FC,192cm,84kg,63,63,GK,€160K,€2K,1 
211607,F. Loshaj,24,Kosovo,Cracovia,174cm,71kg,63,66,CM,€600K,€2K,1 
256407,F. Petroli,23,Argentina,River Plate,187cm,85kg,63,73,GK,€925K,€2K,1 
257431,T. Ogashiwa,22,Japan,Hokkaido Consadole Sapporo,167cm,67kg,63,70,CAM,€975K,€1K,1 
172952,T. Diagouraga,34,France,Morecambe,188cm,72kg,63,63,CDM,€160K,€2K,1 
242328,N. Stierlin,21,Germany,MSV Duisburg,182cm,80kg,63,77,CB,€1.1M,€1K,1 
246936,Lim Jin Woo,28,Korea Republic,GwangJu FC,188cm,77kg,63,63,CB,€425K,€1K,1 
245145,R. Polley,22,Netherlands,Heracles Almelo,183cm,74kg,63,70,RB,€925K,€1K,1 
233114,J. Riley,24,England,Carlisle United,183cm,71kg,63,68,RM,€725K,€3K,1 
237978,J. Díaz,22,Mexico,Club Atlético de San Luis,180cm,78kg,63,72,CB,€1M,€3K,1 
243610,Rodolfo Cardoso,23,Portugal,Santa Clara,186cm,82kg,63,70,GK,€825K,€950,1 
246682,K. Dembélé,18,England,Celtic,167cm,59kg,63,82,CAM,€1.2M,€4K,1 
257434,A. Małachowski,23,Poland,1. FC Magdeburg,183cm,78kg,63,69,CM,€750K,€1K,1 
262042,M. Estève,19,France,Montpellier Hérault SC,193cm,87kg,63,76,CB,€1.1M,€2K,1 
252827,João Pedro,24,Portugal,FC Paços de Ferreira,185cm,78kg,63,70,ST,€975K,€2K,1 
192923,Y. Bocognano,31,France,SC Bastia,185cm,84kg,63,63,CB,€325K,€1K,1 
260251,H. Noguera,34,Venezuela,Academia Puerto Cabello,171cm,70kg,63,63,RB,€180K,€500,1 
209565,M. Al Fehaid,31,Saudi Arabia,Al Fateh,171cm,64kg,63,63,CDM,€325K,€6K,1 
216478,J. Mitchell,26,England,Hartlepool United,189cm,86kg,63,67,GK,€525K,€2K,1 
223902,T. Pett,29,England,Port Vale,173cm,70kg,63,63,CM,€475K,€3K,1 
231582,N. D'Agostino,23,Australia,Melbourne Victory,175cm,77kg,63,68,ST,€725K,€2K,1 
244126,A. Odimayo,21,England,Swindon Town,183cm,75kg,63,73,CB,€1M,€2K,1 
245406,S. Bojang,23,Gambia,FK Haugesund,180cm,72kg,63,72,RB,€1M,€850,1 
247966,R. Trif,23,Romania,Gaz Metan Mediaş,180cm,72kg,63,69,LB,€700K,€2K,1 
213151,C. Norman,25,England,Newport County,188cm,74kg,63,66,RWB,€575K,€3K,1 
213663,K. Wright,25,Sierra Leone,Örebro SK,169cm,68kg,63,67,LWB,€625K,€1K,1 
233375,D. Leahy,23,Republic of Ireland,Dundalk FC,185cm,72kg,63,70,LB,€925K,€750,1 
237983,M. Nazarit,23,Colombia,Club Independiente Santa Fe,186cm,78kg,63,73,CB,€1M,€650,1 
241311,Ke Zhao,32,China PR,Henan Songshan Longmen FC,175cm,70kg,63,63,LWB,€325K,€3K,1 
241567,A. Aguirre,21,Argentina,Godoy Cruz,184cm,77kg,63,74,CB,€1M,€2K,1 
203424,E. Whitehouse,27,England,Forest Green Rovers,180cm,80kg,63,64,CM,€550K,€4K,1 
255136,T. Beason,24,United States,San Jose Earthquakes,185cm,79kg,63,67,CB,€625K,€1K,1 
262817,M. Vukčević,28,Montenegro,AFC UTA Arad,183cm,78kg,63,63,RB,€425K,€2K,1 
211105,N. Flø,25,Denmark,SønderjyskE,190cm,91kg,63,65,GK,€450K,€2K,1 
220833,A. Mandrea,24,France,Angers SCO,186cm,78kg,63,69,GK,€625K,€3K,1 
223393,L. Carillo,24,Italy,Genoa,187cm,75kg,63,70,CB,€900K,€3K,1 
236193,Dillson Teixeiro,25,Brazil,Cuiabá,180cm,74kg,63,63,ST,€550K,€4K,1 
253089,Ł. Bejger,19,Poland,Śląsk Wrocław,190cm,76kg,63,77,CB,€1.1M,€950,1 
190625,J. Falkingham,30,England,Harrogate Town,168cm,64kg,63,63,CM,€450K,€3K,1 
261025,D. Scarlett,17,England,Tottenham Hotspur,179cm,73kg,63,86,ST,€1.5M,€3K,1 
211618,D. Starkl,27,Austria,FC Flyeralarm Admira,176cm,70kg,63,63,LW,€500K,€3K,1 
223650,N. Teichgräber,25,Germany,TSV Havelse,178cm,73kg,63,68,LWB,€650K,€500,1 
242594,D. Kaneko,22,Japan,Urawa Red Diamonds,177cm,67kg,63,70,CM,€925K,€2K,1 
247970,R. Romeo,31,Italy,Gaz Metan Mediaş,175cm,68kg,63,63,RB,€350K,€2K,1 
252066,F. Azaz,20,England,Newport County,185cm,73kg,63,74,RM,€1M,€9K,1 
255138,V. Morar,27,Romania,Gaz Metan Mediaş,183cm,78kg,63,63,ST,€525K,€3K,1 
255906,M. Ehmann,20,Romania,FC Dinamo 1948 Bucureşti,189cm,78kg,63,73,CB,€975K,€900,1 
256418,F. Jørgensen,19,Norway,Odds BK,178cm,74kg,63,77,CM,€1.1M,€750,1 
260770,S. Arce,21,Bolivia,Club Always Ready,181cm,77kg,63,73,CDM,€1M,€500,1 
238755,M. Warming,21,Denmark,Torino F.C.,187cm,72kg,63,70,RM,€975K,€7K,1 
240803,J. Eppiah,22,Belgium,Leicester City,175cm,73kg,63,70,ST,€975K,€15K,1 
251811,J. ter Heide,22,Netherlands,SC Cambuur,173cm,65kg,63,72,CDM,€1M,€2K,1 
259747,I. Diabate,21,Côte d'Ivoire,RCD Mallorca,180cm,80kg,63,75,ST,€1.2M,€4K,1 
226724,C. Senior,24,England,Newport County,176cm,64kg,63,68,RM,€725K,€3K,1 
224421,M. Reinthaler,26,Italy,FSV Zwickau,193cm,83kg,63,66,CB,€550K,€700,1 
232357,J. Caletti,22,Australia,Adelaide United,162cm,60kg,63,68,RWB,€675K,€900,1 
243365,D. Miya,25,Japan,Avispa Fukuoka,186cm,82kg,63,66,CB,€575K,€1K,1 
247205,L. Hroššo,34,Slovakia,Cracovia,196cm,91kg,63,63,GK,€80K,€2K,1 
248485,Jung Hoon Sung,27,Korea Republic,Jeju United FC,172cm,70kg,63,63,RM,€500K,€2K,1 
250789,D. Bakwa,18,France,FC Girondins de Bordeaux,179cm,77kg,63,75,RM,€1.1M,€2K,1 
191909,Kim Hyun Sung,31,Korea Republic,Pohang Steelers,187cm,83kg,63,63,ST,€400K,€2K,1 
193957,C. Montaño,29,Colombia,Livingston FC,180cm,76kg,63,63,LB,€425K,€2K,1 
211622,M. Cichocki,29,Poland,Radomiak Radom,187cm,79kg,63,64,CB,€450K,€1K,1 
232102,C. Masterson,22,Republic of Ireland,Queens Park Rangers,185cm,75kg,63,74,CB,€1M,€3K,1 
238758,D. Campbell,20,Scotland,Aberdeen,182cm,71kg,63,76,LM,€1.2M,€1K,1 
173734,J. Wilson,32,Wales,Plymouth Argyle,189cm,82kg,63,63,CB,€300K,€3K,1 
180902,A. Senghor,35,Senegal,Shijiazhuang Ever Bright F.C.,188cm,80kg,63,63,ST,€200K,€2K,1 
256678,N. Bruneel,24,France,USL Dunkerque,178cm,68kg,63,70,CAM,€950K,€1K,1 
227751,Bae Jae Woo,28,Korea Republic,Ulsan Hyundai FC,174cm,74kg,63,63,RB,€425K,€2K,1 
240807,O. Shaw,23,Scotland,Ross County FC,188cm,72kg,63,69,ST,€775K,€2K,1 
244647,Echu,23,Spain,Granada CF,173cm,65kg,63,70,LM,€975K,€5K,1 
248231,H. López Muñoz,20,Argentina,Club Atlético Central Córdoba,168cm,67kg,63,75,CAM,€1.2M,€2K,1 
251303,J. Passaglia,32,Argentina,AFC UTA Arad,181cm,75kg,63,63,CM,€375K,€2K,1 
226728,L. Desmond,26,Republic of Ireland,St. Patrick's Athletic,183cm,75kg,63,67,CB,€600K,€800,1 
229800,R. Sharahili,28,Saudi Arabia,Abha Club,185cm,77kg,63,63,CDM,€425K,€3K,1 
251560,B. Mitchell,20,England,Millwall,176cm,75kg,63,75,CM,€1.2M,€2K,1 
186536,B. Shea,31,United States,Inter Miami CF,191cm,86kg,63,63,LM,€400K,€2K,1 
258216,S. Cocimano,21,Argentina,Gimnasia y Esgrima La Plata,188cm,80kg,63,75,ST,€1.2M,€3K,1 
237993,J. Acevedo,24,Argentina,Club Atlético Huracán,172cm,70kg,63,69,CAM,€750K,€3K,1 
240809,A. Akbulut,20,Turkey,Trabzonspor,195cm,82kg,63,78,GK,€1M,€3K,1 
246697,F. Valietti,22,Italy,Genoa,185cm,77kg,63,72,RB,€1M,€3K,1 
247209,D. Mbayo,19,Belgium,KV Kortrijk,175cm,65kg,63,76,CAM,€1.1M,€2K,1 
253609,C. Montaña,23,Venezuela,Academia Puerto Cabello,173cm,68kg,63,71,CDM,€1M,€500,1 
220074,R. Espejord,25,Norway,Tromsø IL,189cm,86kg,63,67,ST,€675K,€2K,1 
224426,N. Bürgy,25,Switzerland,BSC Young Boys,185cm,75kg,63,66,CB,€575K,€3K,1 
227498,K. Woolery,26,England,Motherwell,181cm,78kg,63,64,LM,€575K,€2K,1 
208812,M. Benning,27,England,Port Vale,178cm,77kg,63,64,LB,€500K,€3K,1 
241068,A. Dávila,22,Uruguay,Club Atlético Peñarol,177cm,72kg,63,70,ST,€975K,€500,1 
248492,J. Hill,19,England,Fleetwood Town,182cm,65kg,63,75,CB,€1.1M,€1K,1 
238509,É. Youan,22,France,FC St. Gallen 1879,183cm,78kg,63,71,ST,€1.1M,€2K,1 
238765,J. Brandon,23,Scotland,Heart of Midlothian,176cm,70kg,63,72,RM,€1M,€1K,1 
246189,P. Arano,26,Bolivia,Club Deportivo Jorge Wilstermann,187cm,70kg,63,64,LM,€575K,€500,1 
247213,S. Keita,20,Mali,KAS Eupen,173cm,67kg,63,74,CAM,€1.1M,€2K,1 
252077,B. Alceus,25,Haiti,Gaz Metan Mediaş,174cm,75kg,63,67,CDM,€600K,€2K,1 
254893,S. Portocarrero,24,Ecuador,Club Social y Deportivo Macará,170cm,67kg,63,68,LM,€675K,€500,1 
190637,I. Armaș,33,Moldova,FC Voluntari,194cm,86kg,63,63,CB,€230K,€1K,1 
264110,Llabrés,19,Spain,RCD Mallorca,172cm,71kg,63,80,RM,€1.2M,€3K,1 
262575,A. Katsantonis,21,Cyprus,APOEL Nicosia FC,181cm,75kg,63,73,ST,€1.1M,€500,1 
223663,B. Spittal,25,Scotland,Ross County FC,183cm,72kg,63,66,RM,€625K,€2K,1 
228783,A. Lajami,25,Saudi Arabia,Al Nassr,178cm,75kg,63,70,CB,€875K,€7K,1 
235439,R. Moon,24,South Africa,Varbergs BoIS FC,180cm,74kg,63,68,ST,€725K,€900,1 
238511,T. Basila,22,France,AS Nancy Lorraine,187cm,83kg,63,73,CB,€1M,€2K,1 
251055,M. Jamal,27,United Arab Emirates,,172cm,65kg,63,64,CDM,€0,€0,1 
254383,C. Arabe,29,Bolivia,Club Always Ready,173cm,71kg,63,63,CAM,€475K,€500,1 
208304,Moon Chang Jin,27,Korea Republic,Incheon United FC,170cm,63kg,63,63,CAM,€500K,€1K,1 
210352,S. Kelly,27,Scotland,Livingston FC,191cm,76kg,63,64,LB,€500K,€2K,1 
241328,Wei Zhen,24,China PR,Shanghai Port FC,188cm,78kg,63,72,CDM,€1M,€4K,1 
224433,K. Burger,26,Germany,1. FC Magdeburg,189cm,74kg,63,65,CB,€525K,€1K,1 
254129,C. Makoun,21,Venezuela,Inter Miami CF,181cm,70kg,63,76,CB,€1.1M,€1K,1 
260273,G. Peredo,21,Bolivia,Club Deportivo Guabirá,176cm,72kg,63,71,ST,€1.1M,€500,1 
260529,J. Brítez,24,Paraguay,12 de Octubre FC,171cm,67kg,63,69,LM,€750K,€500,1 
221106,B. Gladwin,29,England,Swindon Town,190cm,86kg,63,63,CM,€475K,€4K,1 
